filename,student_id,grade
EHSS-7C Final Grades_231009E-T3AE,13384,C
EHSS-7C Final Grades_231009E-T3AE,13676,D
EHSS-7C Final Grades_231009E-T3AE,13767,C
EHSS-7C Final Grades_231009E-T3AE,13768,C
EHSS-7C Final Grades_231009E-T3AE,13785,C
EHSS-7C Final Grades_231009E-T3AE,13790,C
EHSS-7C Final Grades_231009E-T3AE,13796,D
EHSS-7C Final Grades_231009E-T3AE,13825,C
EHSS-7C Final Grades_231009E-T3AE,13852,D
EHSS-7C Final Grades_231009E-T3AE,13860,F
EHSS-7C Final Grades_231009E-T3AE,13872,F
EHSS-7C Final Grades_231009E-T3AE,14225,D
EHSS-7C Final Grades_231009E-T3AE,14455,A
EHSS-7C Final Grades_231009E-T3AE,14562,C
EHSS-7C Final Grades_231009E-T3AE,14641,B
EHSS-7C Final Grades_231009E-T3AE,14746,D
EHSS-7C Final Grades_231009E-T3AE,14922,C
EHSS-7C Final Grades_231009E-T3AE,15041,C
EHSS-7C Final Grades_231009E-T3AE,15255,B
EHSS-7C Final Grades_231009E-T3AE,15594,C
EHSS-7C Final Grades_231009E-T3AE,15723,C
EHSS-7C Final Grades_231009E-T3AE,13384,C
EHSS-7C Final Grades_231009E-T3AE,13676,D
EHSS-7C Final Grades_231009E-T3AE,13767,C
EHSS-7C Final Grades_231009E-T3AE,13768,C
EHSS-7C Final Grades_231009E-T3AE,13785,C
EHSS-7C Final Grades_231009E-T3AE,13790,C
EHSS-7C Final Grades_231009E-T3AE,13796,D
EHSS-7C Final Grades_231009E-T3AE,13825,C
EHSS-7C Final Grades_231009E-T3AE,13852,D
EHSS-7C Final Grades_231009E-T3AE,13860,F
EHSS-7C Final Grades_231009E-T3AE,13872,F
EHSS-7C Final Grades_231009E-T3AE,14225,D
EHSS-7C Final Grades_231009E-T3AE,14455,A
EHSS-7C Final Grades_231009E-T3AE,14562,C
EHSS-7C Final Grades_231009E-T3AE,14641,B
EHSS-7C Final Grades_231009E-T3AE,14746,D
EHSS-7C Final Grades_231009E-T3AE,14922,C
EHSS-7C Final Grades_231009E-T3AE,15041,C
EHSS-7C Final Grades_231009E-T3AE,15255,B
EHSS-7C Final Grades_231009E-T3AE,15594,C
EHSS-7C Final Grades_231009E-T3AE,15723,C
