filename,student_id,grade
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,12725,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,13506,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14527,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14869,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14871,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15042,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15045,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15070,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15130,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15185,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15186,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15187,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15192,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15253,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15272,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15449,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15452,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15469,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15506,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15566,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15598,A
GESL-2 Final Grades_2023T1ET1E,12725,A
GESL-2 Final Grades_2023T1ET1E,13506,B
GESL-2 Final Grades_2023T1ET1E,14527,F
GESL-2 Final Grades_2023T1ET1E,14869,F
GESL-2 Final Grades_2023T1ET1E,14871,C
GESL-2 Final Grades_2023T1ET1E,15042,B
GESL-2 Final Grades_2023T1ET1E,15045,F
GESL-2 Final Grades_2023T1ET1E,15070,B
GESL-2 Final Grades_2023T1ET1E,15130,C
GESL-2 Final Grades_2023T1ET1E,15185,D
GESL-2 Final Grades_2023T1ET1E,15186,D
GESL-2 Final Grades_2023T1ET1E,15187,D
GESL-2 Final Grades_2023T1ET1E,15192,F
GESL-2 Final Grades_2023T1ET1E,15253,C
GESL-2 Final Grades_2023T1ET1E,15272,F
GESL-2 Final Grades_2023T1ET1E,15449,A
GESL-2 Final Grades_2023T1ET1E,15452,B
GESL-2 Final Grades_2023T1ET1E,15469,C
GESL-2 Final Grades_2023T1ET1E,15506,C
GESL-2 Final Grades_2023T1ET1E,15566,A
GESL-2 Final Grades_2023T1ET1E,15598,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,12725,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,13506,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14527,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14869,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,14871,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15042,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15045,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15070,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15130,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15185,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15186,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15187,D
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15192,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15253,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15272,F
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15449,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15452,B
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15469,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15506,C
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15566,A
GESL-2 Final Grades - 17 July 2023_2023T1ET1E,15598,A
