filename,student_id,grade
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,10784,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,11763,B
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,12059,B
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,12276,B
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13120,D
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13126,F
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13132,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13320,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13350,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13787,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,13972,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,14078,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,14084,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,14755,B
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,15017,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,15501,C
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,15563,B
EHSS-12 Final Grades - 17 July 2023_2023T1ET1E,15815,B
EHSS-12 Final Grades_2023T1ET1E,10784,C
EHSS-12 Final Grades_2023T1ET1E,11763,B
EHSS-12 Final Grades_2023T1ET1E,12059,B
EHSS-12 Final Grades_2023T1ET1E,12276,B
EHSS-12 Final Grades_2023T1ET1E,13120,D
EHSS-12 Final Grades_2023T1ET1E,13132,C
EHSS-12 Final Grades_2023T1ET1E,13320,C
EHSS-12 Final Grades_2023T1ET1E,13350,C
EHSS-12 Final Grades_2023T1ET1E,13787,C
EHSS-12 Final Grades_2023T1ET1E,13972,C
EHSS-12 Final Grades_2023T1ET1E,14078,C
EHSS-12 Final Grades_2023T1ET1E,14084,C
EHSS-12 Final Grades_2023T1ET1E,14755,B
EHSS-12 Final Grades_2023T1ET1E,15017,C
EHSS-12 Final Grades_2023T1ET1E,15501,C
EHSS-12 Final Grades_2023T1ET1E,15563,B
EHSS-12 Final Grades_2023T1ET1E,15815,B
