filename,student_id,grade
GESL-B2 Final Grades_2022AT3E,14462,C
GESL-B2 Final Grades_2022AT3E,14772,D
GESL-B2 Final Grades_2022AT3E,14773,B
GESL-B2 Final Grades_2022AT3E,14779,B
GESL-B2 Final Grades_2022AT3E,14782,A
GESL-B2 Final Grades_2022AT3E,14785,A
GESL-B2 Final Grades_2022AT3E,14787,C
GESL-B2 Final Grades_2022AT3E,14790,A
GESL-B2 Final Grades_2022AT3E,14791,B
GESL-B2 Final Grades_2022AT3E,14792,A
GESL-B2 Final Grades_2022AT3E,14793,B
GESL-B2 Final Grades_2022AT3E,14795,C
GESL-B2 Final Grades_2022AT3E,14799,A
GESL-B2 Final Grades_2022AT3E,14801,A
GESL-B2 Final Grades_2022AT3E,14802,D
GESL-B2 Final Grades_2022AT3E,14803,B
GESL-B2 Final Grades_2022AT3E,14804,B
GESL-B2 Final Grades_2022AT3E,14808,A
GESL-B2 Final Grades_2022AT3E,14809,B
GESL-B2 Final Grades_2022AT3E,14812,C
GESL-B2 Final Grades_2022AT3E,14813,C
GESL-B2 Final Grades_2022AT3E,14814,F
GESL-B2 Final Grades_2022AT3E,14820,B
GESL-B2 Final Grades_2022AT3E,14823,A
GESL-B2 Final Grades_2022AT3E,14826,A
GESL-B2 Final Grades_2022AT3E,14827,A
GESL-B2 Final Grades_2022AT3E,14828,A
GESL-B2 Final Grades_2022AT3E,14832,C
GESL-B2 Final Grades_2022AT3E,14833,B
GESL-B2 Final Grades_2022AT3E,14834,C
GESL-B2 Final Grades_2022AT3E,14835,C
GESL-B2 Final Grades_2022AT3E,14836,C
GESL-B2 Final Grades_2022AT3E,14837,C
GESL-B2 Final Grades_2022AT3E,14838,B
GESL-B2 Final Grades_2022AT3E,14839,C
GESL-B2 Final Grades_2022AT3E,14841,D
GESL-B2 Final Grades_2022AT3E,14462,C
GESL-B2 Final Grades_2022AT3E,14772,D
GESL-B2 Final Grades_2022AT3E,14773,B
GESL-B2 Final Grades_2022AT3E,14779,B
GESL-B2 Final Grades_2022AT3E,14782,A
GESL-B2 Final Grades_2022AT3E,14785,A
GESL-B2 Final Grades_2022AT3E,14787,C
GESL-B2 Final Grades_2022AT3E,14790,A
GESL-B2 Final Grades_2022AT3E,14791,B
GESL-B2 Final Grades_2022AT3E,14792,A
GESL-B2 Final Grades_2022AT3E,14793,B
GESL-B2 Final Grades_2022AT3E,14795,C
GESL-B2 Final Grades_2022AT3E,14799,A
GESL-B2 Final Grades_2022AT3E,14801,A
GESL-B2 Final Grades_2022AT3E,14802,D
GESL-B2 Final Grades_2022AT3E,14803,B
GESL-B2 Final Grades_2022AT3E,14804,B
GESL-B2 Final Grades_2022AT3E,14808,A
GESL-B2 Final Grades_2022AT3E,14809,B
GESL-B2 Final Grades_2022AT3E,14812,C
GESL-B2 Final Grades_2022AT3E,14813,C
GESL-B2 Final Grades_2022AT3E,14814,F
GESL-B2 Final Grades_2022AT3E,14820,B
GESL-B2 Final Grades_2022AT3E,14823,A
GESL-B2 Final Grades_2022AT3E,14826,A
GESL-B2 Final Grades_2022AT3E,14827,A
GESL-B2 Final Grades_2022AT3E,14828,A
GESL-B2 Final Grades_2022AT3E,14832,C
GESL-B2 Final Grades_2022AT3E,14833,B
GESL-B2 Final Grades_2022AT3E,14834,C
GESL-B2 Final Grades_2022AT3E,14835,C
GESL-B2 Final Grades_2022AT3E,14836,C
GESL-B2 Final Grades_2022AT3E,14837,C
GESL-B2 Final Grades_2022AT3E,14838,B
GESL-B2 Final Grades_2022AT3E,14839,C
GESL-B2 Final Grades_2022AT3E,14841,D
