filename,student_id,grade
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,10114,B
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,13601,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,13952,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,13984,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14082,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14115,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14357,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14612,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14617,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14630,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14643,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14648,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14650,A
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14653,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14776,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14778,A
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14800,A
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14805,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14806,D
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,14815,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15301,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15314,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15315,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15321,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15354,B
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15383,B
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15408,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15434,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15674,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15849,C
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15883,F
EHSS-04 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15892,C
EHSS-04 Final Grades_2023T2BT2E,10114,B
EHSS-04 Final Grades_2023T2BT2E,13601,D
EHSS-04 Final Grades_2023T2BT2E,13952,F
EHSS-04 Final Grades_2023T2BT2E,13984,F
EHSS-04 Final Grades_2023T2BT2E,14082,D
EHSS-04 Final Grades_2023T2BT2E,14115,F
EHSS-04 Final Grades_2023T2BT2E,14357,F
EHSS-04 Final Grades_2023T2BT2E,14612,C
EHSS-04 Final Grades_2023T2BT2E,14617,D
EHSS-04 Final Grades_2023T2BT2E,14630,F
EHSS-04 Final Grades_2023T2BT2E,14643,D
EHSS-04 Final Grades_2023T2BT2E,14648,C
EHSS-04 Final Grades_2023T2BT2E,14650,A
EHSS-04 Final Grades_2023T2BT2E,14653,C
EHSS-04 Final Grades_2023T2BT2E,14776,D
EHSS-04 Final Grades_2023T2BT2E,14778,A
EHSS-04 Final Grades_2023T2BT2E,14800,A
EHSS-04 Final Grades_2023T2BT2E,14805,C
EHSS-04 Final Grades_2023T2BT2E,14806,D
EHSS-04 Final Grades_2023T2BT2E,14815,C
EHSS-04 Final Grades_2023T2BT2E,15301,C
EHSS-04 Final Grades_2023T2BT2E,15314,C
EHSS-04 Final Grades_2023T2BT2E,15315,C
EHSS-04 Final Grades_2023T2BT2E,15321,C
EHSS-04 Final Grades_2023T2BT2E,15354,B
EHSS-04 Final Grades_2023T2BT2E,15383,B
EHSS-04 Final Grades_2023T2BT2E,15408,C
EHSS-04 Final Grades_2023T2BT2E,15434,C
EHSS-04 Final Grades_2023T2BT2E,15674,C
EHSS-04 Final Grades_2023T2BT2E,15849,C
EHSS-04 Final Grades_2023T2BT2E,15883,F
EHSS-04 Final Grades_2023T2BT2E,15892,C
