filename,student_id,grade
IEAP-2 Final Grades_2022AT3E,13585,C
IEAP-2 Final Grades_2022AT3E,13915,B
IEAP-2 Final Grades_2022AT3E,13924,C
IEAP-2 Final Grades_2022AT3E,13938,B
IEAP-2 Final Grades_2022AT3E,13961,C
IEAP-2 Final Grades_2022AT3E,13988,D
IEAP-2 Final Grades_2022AT3E,14005,C
IEAP-2 Final Grades_2022AT3E,14008,C
IEAP-2 Final Grades_2022AT3E,14023,B
IEAP-2 Final Grades_2022AT3E,14033,C
IEAP-2 Final Grades_2022AT3E,14076,B
IEAP-2 Final Grades_2022AT3E,14102,C
IEAP-2 Final Grades_2022AT3E,14345,D
IEAP-2 Final Grades_2022AT3E,14365,C
IEAP-2 Final Grades_2022AT3E,14369,B
IEAP-2 Final Grades_2022AT3E,14375,B
IEAP-2 Final Grades_2022AT3E,14379,F
IEAP-2 Final Grades_2022AT3E,14416,B
IEAP-2 Final Grades_2022AT3E,14605,A
IEAP-2 Final Grades_2022AT3E,14615,C
IEAP-2 Final Grades_2022AT3E,14626,C
IEAP-2 Final Grades_2022AT3E,14629,D
IEAP-2 Final Grades_2022AT3E,14646,F
IEAP-2 Final Grades_2022AT3E,14798,D
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14281,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13876,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,12813,C
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13681,D
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13697,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,10261,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13710,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,03902,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14182,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14493,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,09364,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,11540,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14158,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13774,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13687,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14599,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13837,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14311,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14517,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13863,D
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13749,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14151,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14217,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14191,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,10314,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14733,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13889,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14185,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14596,C
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13792,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13688,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13765,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14245,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14224,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14178,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13696,C
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13695,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13800,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13855,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14172,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13698,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,13694,B
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,11403,A
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14233,F
IEAP-2 Final Grade - 17 Oct 2022_2022AT3E,14223,C
IEAP-2 Final Grades_2022AT3E,13585,C
IEAP-2 Final Grades_2022AT3E,13915,B
IEAP-2 Final Grades_2022AT3E,13924,C
IEAP-2 Final Grades_2022AT3E,13938,B
IEAP-2 Final Grades_2022AT3E,13961,C
IEAP-2 Final Grades_2022AT3E,13988,D
IEAP-2 Final Grades_2022AT3E,14005,C
IEAP-2 Final Grades_2022AT3E,14008,C
IEAP-2 Final Grades_2022AT3E,14023,B
IEAP-2 Final Grades_2022AT3E,14033,C
IEAP-2 Final Grades_2022AT3E,14076,B
IEAP-2 Final Grades_2022AT3E,14102,C
IEAP-2 Final Grades_2022AT3E,14345,D
IEAP-2 Final Grades_2022AT3E,14365,C
IEAP-2 Final Grades_2022AT3E,14369,B
IEAP-2 Final Grades_2022AT3E,14375,B
IEAP-2 Final Grades_2022AT3E,14379,F
IEAP-2 Final Grades_2022AT3E,14416,B
IEAP-2 Final Grades_2022AT3E,14605,A
IEAP-2 Final Grades_2022AT3E,14615,C
IEAP-2 Final Grades_2022AT3E,14626,C
IEAP-2 Final Grades_2022AT3E,14629,D
IEAP-2 Final Grades_2022AT3E,14646,F
IEAP-2 Final Grades_2022AT3E,14798,D
