filename,student_id,grade
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,09072,C
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,12389,C
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14366,C
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14612,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14617,C
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14619,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14620,D
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14621,A
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14623,A
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14624,A
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14628,D
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14630,D
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14631,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14634,C
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14635,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14638,F
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14642,A
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14643,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14644,A
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14648,B
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14649,F
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14651,D
Pre-B2 part-time (22 Aug 2022 B term final grades)_2022T2T2E,14653,C
