filename,student_id,grade
IEAP-BEG final 28-06-21_2021T2T2E,12010,D
IEAP-BEG final 28-06-21_2021T2T2E,13354,B
IEAP-BEG final 28-06-21_2021T2T2E,13387,A
IEAP-BEG final 28-06-21_2021T2T2E,13388,B
IEAP-BEG final 28-06-21_2021T2T2E,13419,A
IEAP-BEG final 28-06-21_2021T2T2E,13422,B
IEAP-BEG final 28-06-21_2021T2T2E,13424,A
IEAP-BEG final 28-06-21_2021T2T2E,13426,B
IEAP-BEG final 28-06-21_2021T2T2E,13427,D
IEAP-BEG final 28-06-21_2021T2T2E,13433,A
IEAP-BEG final 28-06-21_2021T2T2E,13441,B
IEAP-BEG final 28-06-21_2021T2T2E,13442,B
IEAP-BEG final 28-06-21_2021T2T2E,13447,A
IEAP-BEG final 28-06-21_2021T2T2E,13451,C
IEAP-BEG final 28-06-21_2021T2T2E,13452,B
IEAP-BEG final 28-06-21_2021T2T2E,13454,B
IEAP-BEG final 28-06-21_2021T2T2E,13457,A
IEAP-BEG final 28-06-21_2021T2T2E,13462,A
IEAP-BEG final 28-06-21_2021T2T2E,13463,A
IEAP-BEG final 28-06-21_2021T2T2E,13464,A
IEAP-BEG final 28-06-21_2021T2T2E,13465,A
IEAP-BEG final 28-06-21_2021T2T2E,13466,A
IEAP-BEG final 28-06-21_2021T2T2E,13467,A
IEAP-BEG final 28-06-21_2021T2T2E,13469,C
IEAP-BEG final 28-06-21_2021T2T2E,13472,A
IEAP-BEG final 28-06-21_2021T2T2E,13483,C
IEAP-BEG final 28-06-21_2021T2T2E,13490,A
IEAP-BEG final 28-06-21_2021T2T2E,13495,A
IEAP-BEG final 28-06-21_2021T2T2E,13501,A
IEAP-BEG final 28-06-21_2021T2T2E,13502,B
IEAP-BEG final 28-06-21_2021T2T2E,13508,A
IEAP-BEG final 28-06-21_2021T2T2E,13514,C
IEAP-BEG final 28-06-21_2021T2T2E,13519,A
IEAP-BEG final 28-06-21_2021T2T2E,13520,B
IEAP-BEG final 28-06-21_2021T2T2E,13531,A
IEAP-BEG final 28-06-21_2021T2T2E,13543,A
IEAP-BEG final 28-06-21_2021T2T2E,13544,B
IEAP-BEG final 28-06-21_2021T2T2E,13548,B
IEAP-BEG final 28-06-21_2021T2T2E,13554,A
IEAP-BEG final 28-06-21_2021T2T2E,13555,A
IEAP-BEG final 28-06-21_2021T2T2E,13556,B
