filename,student_id,grade
EHSS-01 FINAL Grades 18 April 2022_2022T3E,12332,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,12677,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,12704,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13374,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13375,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13376,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13384,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13625,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13626,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13627,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13628,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13633,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13638,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13641,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13642,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13652,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13655,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13657,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13669,F
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13671,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13673,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13679,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13683,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13719,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13722,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13723,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13724,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13728,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13731,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13732,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13743,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13746,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13747,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13750,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13751,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13752,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13755,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13757,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13758,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13759,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13761,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13762,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13766,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13767,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13768,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13769,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13775,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13777,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13778,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13779,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13782,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13783,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13785,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13788,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13790,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13793,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13794,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13796,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13797,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13809,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13815,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13816,A
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13817,C
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13819,B
EHSS-01 FINAL Grades 18 April 2022_2022T3E,13822,B
