filename,student_id,grade
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15221,F
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15578,F
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15611,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15639,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15665,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15850,F
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15853,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15865,F
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15868,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15869,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15870,D
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15871,D
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15872,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15874,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15875,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15877,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15879,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15880,D
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15882,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15886,C
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15887,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15890,D
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15895,D
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15896,F
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15897,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15898,B
GESL-PB2 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15899,B
GESL-PB2 Final Grades_2023T2BT2E,15221,F
GESL-PB2 Final Grades_2023T2BT2E,15578,F
GESL-PB2 Final Grades_2023T2BT2E,15611,C
GESL-PB2 Final Grades_2023T2BT2E,15639,C
GESL-PB2 Final Grades_2023T2BT2E,15665,C
GESL-PB2 Final Grades_2023T2BT2E,15850,F
