filename,student_id,grade
IEAP-B Final Grades_2023T3E,06687,D
IEAP-B Final Grades_2023T3E,11518,D
IEAP-B Final Grades_2023T3E,13817,D
IEAP-B Final Grades_2023T3E,15643,D
IEAP-B Final Grades_2023T3E,16001,F
IEAP-B Final Grades_2023T3E,16115,D
IEAP-B Final Grades_2023T3E,16123,A
IEAP-B Final Grades_2023T3E,16128,F
IEAP-B Final Grades_2023T3E,16137,C
IEAP-B Final Grades_2023T3E,16144,B
IEAP-B Final Grades_2023T3E,16145,D
IEAP-B Final Grades_2023T3E,16154,C
IEAP-B Final Grades_2023T3E,16155,D
IEAP-B Final Grades_2023T3E,16165,F
IEAP-B Final Grades_2023T3E,16190,C
IEAP-B Final Grades_2023T3E,16192,D
IEAP-B Final Grades_2023T3E,16193,D
IEAP-B Final Grades_2023T3E,16194,C
IEAP-B Final Grades_2023T3E,16200,D
IEAP-B Final Grades_2023T3E,16208,D
IEAP-B Final Grades_2023T3E,16217,F
IEAP-B Final Grades_2023T3E,16224,F
IEAP-B Final Grades_2023T3E,16225,D
IEAP-B Final Grades_2023T3E,16266,F
IEAP-B Final Grades_2023T3E,16308,B
IEAP-B Final Grades_2023T3E,16312,C
IEAP-B Final Grades_2023T3E,16313,F
IEAP-B Final Grades_2023T3E,16334,D
IEAP-B Final Grades_2023T3E,16391,D
IEAP-B Final Grades_2023T3E,16392,D
IEAP-B Final Grades_2023T3E,16400,C
IEAP-B Final Grades_2023T3E,16401,D
IEAP-B Final Grades_2023T3E,16403,B
IEAP-B Final Grades_2023T3E,16415,D
IEAP-B Final Grades_2023T3E,16427,C
IEAP-B Final Grades_2023T3E,16453,D
IEAP-B Final Grades_2023T3E,16480,B
IEAP-B Final Grades_2023T3E,16481,C
IEAP-B Final Grades_2023T3E,16482,C
IEAP-B Final Grades_2023T3E,16483,B
IEAP-B Final Grades_2023T3E,16484,C
IEAP-B Final Grades_2023T3E,16494,D
IEAP-B Final Grades_2023T3E,16502,B
IEAP-B Final Grades_2023T3E,16515,F
IEAP-B Final Grades_2023T3E,16518,F
IEAP-B Final Grades_2023T3E,16526,D
IEAP-B Final Grades_2023T3E,16647,C
IEAP-B Final Grades_2023T3E,16660,A
IEAP-B Final Grades_2023T3E,16668,F
IEAP-B Final Grades_2023T3E,16673,B
IEAP-B Final Grades_2023T3E,16677,D
IEAP-B Final Grades_2023T3E,16683,B
IEAP-B Final Grades_2023T3E,16686,F
IEAP-B Final Grades_2023T3E,16709,D
IEAP-B Final Grades_2023T3E,16723,B
IEAP-B Final Grades_2023T3E,16731,F
IEAP-B Final Grades_2023T3E,16732,F
IEAP-B Final Grades_2023T3E,16734,D
IEAP-B Final Grades_2023T3E,16735,B
IEAP-B Final Grades_2023T3E,16742,F
IEAP-B Final Grades_2023T3E,16745,D
IEAP-B Final Grades_2023T3E,16746,F
IEAP-B Final Grades_2023T3E,16750,F
IEAP-B Final Grades_2023T3E,16756,A
IEAP-B Final Grades_2023T3E,16757,D
IEAP-B Final Grades_2023T3E,16770,B
