filename,student_id,grade
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,12846,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,14238,F
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,14834,F
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,14838,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15310,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15318,D
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15330,F
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15379,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15380,D
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15404,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15555,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15577,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15657,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15854,C
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,15885,F
GESL-4 Final Grades - 5 Feb 2024_240205E-T3BE,16602,D
GESL-4 Final Grades_240205E-T3BE,12846,C
GESL-4 Final Grades_240205E-T3BE,14238,F
GESL-4 Final Grades_240205E-T3BE,14834,F
GESL-4 Final Grades_240205E-T3BE,14838,C
GESL-4 Final Grades_240205E-T3BE,15310,C
GESL-4 Final Grades_240205E-T3BE,15318,D
GESL-4 Final Grades_240205E-T3BE,15330,F
GESL-4 Final Grades_240205E-T3BE,15379,C
GESL-4 Final Grades_240205E-T3BE,15380,D
GESL-4 Final Grades_240205E-T3BE,15404,C
GESL-4 Final Grades_240205E-T3BE,15555,C
GESL-4 Final Grades_240205E-T3BE,15577,C
GESL-4 Final Grades_240205E-T3BE,15657,C
GESL-4 Final Grades_240205E-T3BE,15854,C
GESL-4 Final Grades_240205E-T3BE,15885,F
GESL-4 Final Grades_240205E-T3BE,16602,D
