filename,student_id,grade
IEAP-P Final Grades_2023T3E,10769,F
IEAP-P Final Grades_2023T3E,16266,F
IEAP-P Final Grades_2023T3E,16370,F
IEAP-P Final Grades_2023T3E,16538,C
IEAP-P Final Grades_2023T3E,16654,F
IEAP-P Final Grades_2023T3E,16657,F
IEAP-P Final Grades_2023T3E,16663,F
IEAP-P Final Grades_2023T3E,16674,B
IEAP-P Final Grades_2023T3E,16682,B
IEAP-P Final Grades_2023T3E,16698,B
IEAP-P Final Grades_2023T3E,16701,A
IEAP-P Final Grades_2023T3E,16712,F
IEAP-P Final Grades_2023T3E,16714,D
IEAP-P Final Grades_2023T3E,16730,F
IEAP-P Final Grades_2023T3E,16731,D
IEAP-P Final Grades_2023T3E,16733,F
IEAP-P Final Grades_2023T3E,16738,D
IEAP-P Final Grades_2023T3E,16742,C
IEAP-P Final Grades_2023T3E,16748,F
IEAP-P Final Grades_2023T3E,16749,B
IEAP-P Final Grades_2023T3E,16750,F
IEAP-P Final Grades_2023T3E,16751,B
IEAP-P Final Grades_2023T3E,16753,F
IEAP-P Final Grades_2023T3E,16755,B
IEAP-P Final Grades_2023T3E,16761,F
IEAP-P Final Grades_2023T3E,16771,C
IEAP-P Final Grades_2023T3E,16777,B
IEAP-P Final Grades_2023T3E,16778,C
