filename,student_id,grade
GESL-1 Final Grades - 15 May 2023_2023T4E,07682,D
GESL-1 Final Grades - 15 May 2023_2023T4E,12846,C
GESL-1 Final Grades - 15 May 2023_2023T4E,14838,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15178,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15284,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15307,F
GESL-1 Final Grades - 15 May 2023_2023T4E,15310,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15311,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15318,D
GESL-1 Final Grades - 15 May 2023_2023T4E,15330,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15337,D
GESL-1 Final Grades - 15 May 2023_2023T4E,15338,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15349,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15361,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15362,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15379,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15380,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15394,F
GESL-1 Final Grades - 15 May 2023_2023T4E,15404,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15407,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15419,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15420,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15440,C
GESL-1 Final Grades - 15 May 2023_2023T4E,15613,F
GESL-1 Final Grades - 15 May 2023_2023T4E,15657,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15669,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15670,B
GESL-1 Final Grades - 15 May 2023_2023T4E,15671,B
GESL-1 Final Grades_2023T4E,07682,D
GESL-1 Final Grades_2023T4E,12846,C
GESL-1 Final Grades_2023T4E,14838,B
GESL-1 Final Grades_2023T4E,15178,B
GESL-1 Final Grades_2023T4E,15284,B
GESL-1 Final Grades_2023T4E,15307,F
GESL-1 Final Grades_2023T4E,15310,B
GESL-1 Final Grades_2023T4E,15311,B
GESL-1 Final Grades_2023T4E,15318,D
GESL-1 Final Grades_2023T4E,15330,C
GESL-1 Final Grades_2023T4E,15337,D
GESL-1 Final Grades_2023T4E,15338,B
GESL-1 Final Grades_2023T4E,15349,C
GESL-1 Final Grades_2023T4E,15361,C
GESL-1 Final Grades_2023T4E,15362,C
GESL-1 Final Grades_2023T4E,15379,C
GESL-1 Final Grades_2023T4E,15380,C
GESL-1 Final Grades_2023T4E,15394,F
GESL-1 Final Grades_2023T4E,15404,B
GESL-1 Final Grades_2023T4E,15407,C
GESL-1 Final Grades_2023T4E,15419,C
GESL-1 Final Grades_2023T4E,15420,B
GESL-1 Final Grades_2023T4E,15440,C
GESL-1 Final Grades_2023T4E,15613,F
GESL-1 Final Grades_2023T4E,15657,B
GESL-1 Final Grades_2023T4E,15669,B
GESL-1 Final Grades_2023T4E,15670,B
GESL-1 Final Grades_2023T4E,15671,B
