filename,student_id,grade
GESL-PREB2 Final Grades_2023T4E,14081,C
GESL-PREB2 Final Grades_2023T4E,14414,C
GESL-PREB2 Final Grades_2023T4E,14593,B
GESL-PREB2 Final Grades_2023T4E,15165,F
GESL-PREB2 Final Grades_2023T4E,15299,D
GESL-PREB2 Final Grades_2023T4E,15397,D
GESL-PREB2 Final Grades_2023T4E,15611,F
GESL-PREB2 Final Grades_2023T4E,15620,C
GESL-PREB2 Final Grades_2023T4E,15621,C
GESL-PREB2 Final Grades_2023T4E,15627,B
GESL-PREB2 Final Grades_2023T4E,15629,C
GESL-PREB2 Final Grades_2023T4E,15630,B
GESL-PREB2 Final Grades_2023T4E,15632,B
GESL-PREB2 Final Grades_2023T4E,15633,D
GESL-PREB2 Final Grades_2023T4E,15635,F
GESL-PREB2 Final Grades_2023T4E,15636,B
GESL-PREB2 Final Grades_2023T4E,15637,C
GESL-PREB2 Final Grades_2023T4E,15639,F
GESL-PREB2 Final Grades_2023T4E,15642,F
GESL-PREB2 Final Grades_2023T4E,15644,C
GESL-PREB2 Final Grades_2023T4E,15645,A
GESL-PREB2 Final Grades_2023T4E,15646,B
GESL-PREB2 Final Grades_2023T4E,15647,B
GESL-PREB2 Final Grades_2023T4E,15649,C
GESL-PREB2 Final Grades_2023T4E,15652,B
GESL-PREB2 Final Grades_2023T4E,15660,B
GESL-PREB2 Final Grades_2023T4E,15662,B
GESL-PREB2 Final Grades_2023T4E,15663,C
GESL-PREB2 Final Grades_2023T4E,15664,B
GESL-PREB2 Final Grades_2023T4E,15665,F
GESL-PREB2 Final Grades_2023T4E,15666,D
GESL-PREB2 Final Grades_2023T4E,15672,D
GESL-PREB2 Final Grades_2023T4E,15675,C
GESL-PREB2 Final Grades_2023T4E,15676,F
GESL-PREB2 Final Grades_2023T4E,15677,C
GESL-PREB2 Final Grades_2023T4E,15678,D
GESL-PREB2 Final Grades_2023T4E,15680,A
GESL-PREB2 Final Grades_2023T4E,15687,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,14081,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,14414,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,14593,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15165,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15299,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15397,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15611,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15620,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15621,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15627,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15629,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15630,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15632,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15633,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15635,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15636,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15637,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15639,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15642,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15644,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15645,A
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15646,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15647,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15649,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15652,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15660,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15662,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15663,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15664,B
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15665,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15666,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15672,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15675,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15676,F
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15677,C
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15678,D
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15680,A
GESL-PREB2 Final Grades - 15 May 2023_2023T4E,15687,B
