filename,student_id,grade
EHSS-07A Final Grades_2023T4E,10205,C
EHSS-07A Final Grades_2023T4E,12249,B
EHSS-07A Final Grades_2023T4E,12716,B
EHSS-07A Final Grades_2023T4E,13255,D
EHSS-07A Final Grades_2023T4E,13265,B
EHSS-07A Final Grades_2023T4E,13317,B
EHSS-07A Final Grades_2023T4E,13318,B
EHSS-07A Final Grades_2023T4E,13338,B
EHSS-07A Final Grades_2023T4E,13595,B
EHSS-07A Final Grades_2023T4E,13604,B
EHSS-07A Final Grades_2023T4E,13939,B
EHSS-07A Final Grades_2023T4E,13944,B
EHSS-07A Final Grades_2023T4E,14026,C
EHSS-07A Final Grades_2023T4E,14036,B
EHSS-07A Final Grades_2023T4E,14067,B
EHSS-07A Final Grades_2023T4E,14329,B
EHSS-07A Final Grades_2023T4E,14361,B
EHSS-07A Final Grades_2023T4E,14394,B
EHSS-07A Final Grades_2023T4E,14409,B
EHSS-07A Final Grades_2023T4E,14476,B
EHSS-07A Final Grades_2023T4E,14783,C
EHSS-07A Final Grades_2023T4E,14789,B
EHSS-07A Final Grades_2023T4E,14824,C
EHSS-07A Final Grades_2023T4E,14825,D
EHSS-07A Final Grades_2023T4E,14831,A
EHSS-07A Final Grades - 15 May 2023_2023T4E,10205,C
EHSS-07A Final Grades - 15 May 2023_2023T4E,12249,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,12716,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13255,D
EHSS-07A Final Grades - 15 May 2023_2023T4E,13265,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13317,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13318,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13338,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13595,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13604,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13939,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,13944,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14026,C
EHSS-07A Final Grades - 15 May 2023_2023T4E,14036,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14067,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14329,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14361,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14394,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14409,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14476,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14783,C
EHSS-07A Final Grades - 15 May 2023_2023T4E,14789,B
EHSS-07A Final Grades - 15 May 2023_2023T4E,14824,C
EHSS-07A Final Grades - 15 May 2023_2023T4E,14825,D
EHSS-07A Final Grades - 15 May 2023_2023T4E,14831,A
