filename,student_id,grade
IEAP-BEG Final Grades_2023T1ET1E,10528,F
IEAP-BEG Final Grades_2023T1ET1E,11827,B
IEAP-BEG Final Grades_2023T1ET1E,14437,C
IEAP-BEG Final Grades_2023T1ET1E,14878,D
IEAP-BEG Final Grades_2023T1ET1E,14895,C
IEAP-BEG Final Grades_2023T1ET1E,15013,B
IEAP-BEG Final Grades_2023T1ET1E,15192,B
IEAP-BEG Final Grades_2023T1ET1E,15444,D
IEAP-BEG Final Grades_2023T1ET1E,15512,B
IEAP-BEG Final Grades_2023T1ET1E,15522,C
IEAP-BEG Final Grades_2023T1ET1E,15523,F
IEAP-BEG Final Grades_2023T1ET1E,15535,B
IEAP-BEG Final Grades_2023T1ET1E,15549,D
IEAP-BEG Final Grades_2023T1ET1E,15552,D
IEAP-BEG Final Grades_2023T1ET1E,15574,C
IEAP-BEG Final Grades_2023T1ET1E,15714,B
IEAP-BEG Final Grades_2023T1ET1E,15735,C
IEAP-BEG Final Grades_2023T1ET1E,15754,A
IEAP-BEG Final Grades_2023T1ET1E,15758,B
IEAP-BEG Final Grades_2023T1ET1E,15776,B
IEAP-BEG Final Grades_2023T1ET1E,15777,F
IEAP-BEG Final Grades_2023T1ET1E,15794,F
IEAP-BEG Final Grades_2023T1ET1E,15831,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,10528,F
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,11827,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,14437,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,14878,D
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,14895,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15013,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15192,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15444,D
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15512,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15522,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15523,F
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15535,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15549,D
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15552,D
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15574,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15714,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15735,C
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15754,A
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15758,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15776,B
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15777,F
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15794,F
IEAP-BEG Final Grades - 17 July 2023_2023T1ET1E,15831,C
