filename,student_id,grade
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,08303,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,10011,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,13671,D
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,13927,F
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15292,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15294,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15298,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15339,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15340,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15344,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15345,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15363,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15371,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15378,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15382,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15400,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15412,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15429,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15430,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15605,F
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15609,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15615,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15617,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15622,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15623,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15638,A
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15650,B
IEAP-01 Final Grades - 7 Aug 2023 Term B_2023T2BT2E,15862,F
IEAP-01 Final Grades_2023T2BT2E,08303,A
IEAP-01 Final Grades_2023T2BT2E,10011,A
IEAP-01 Final Grades_2023T2BT2E,13671,D
IEAP-01 Final Grades_2023T2BT2E,13927,F
IEAP-01 Final Grades_2023T2BT2E,15292,B
IEAP-01 Final Grades_2023T2BT2E,15294,B
IEAP-01 Final Grades_2023T2BT2E,15298,B
IEAP-01 Final Grades_2023T2BT2E,15339,A
IEAP-01 Final Grades_2023T2BT2E,15340,A
IEAP-01 Final Grades_2023T2BT2E,15344,B
IEAP-01 Final Grades_2023T2BT2E,15345,A
IEAP-01 Final Grades_2023T2BT2E,15363,B
IEAP-01 Final Grades_2023T2BT2E,15371,A
IEAP-01 Final Grades_2023T2BT2E,15378,A
IEAP-01 Final Grades_2023T2BT2E,15382,B
IEAP-01 Final Grades_2023T2BT2E,15400,B
IEAP-01 Final Grades_2023T2BT2E,15412,B
IEAP-01 Final Grades_2023T2BT2E,15429,A
IEAP-01 Final Grades_2023T2BT2E,15430,A
IEAP-01 Final Grades_2023T2BT2E,15605,F
IEAP-01 Final Grades_2023T2BT2E,15609,B
IEAP-01 Final Grades_2023T2BT2E,15615,B
IEAP-01 Final Grades_2023T2BT2E,15617,B
IEAP-01 Final Grades_2023T2BT2E,15622,A
IEAP-01 Final Grades_2023T2BT2E,15623,A
IEAP-01 Final Grades_2023T2BT2E,15638,A
IEAP-01 Final Grades_2023T2BT2E,15650,B
IEAP-01 Final Grades_2023T2BT2E,15862,F
