filename,student_id,grade
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,13022,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15277,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15284,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15288,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15300,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15307,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15310,A
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15311,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15318,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15319,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15324,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15330,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15337,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15338,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15346,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15349,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15350,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15361,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15362,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15372,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15376,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15379,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15380,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15389,A
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15390,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15394,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15397,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15398,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15399,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15402,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15404,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15407,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15410,F
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15411,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15419,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15420,B
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15427,C
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15428,D
EHSS-PreB2 - 17 Feb B Term Final Grades_2023T2E,15440,D
