filename,student_id,grade
EHSS-8B Final Grades_240109E-T1AE,11840,D
EHSS-8B Final Grades_240109E-T1AE,13233,F
EHSS-8B Final Grades_240109E-T1AE,13683,C
EHSS-8B Final Grades_240109E-T1AE,13719,C
EHSS-8B Final Grades_240109E-T1AE,13722,C
EHSS-8B Final Grades_240109E-T1AE,13750,D
EHSS-8B Final Grades_240109E-T1AE,13751,D
EHSS-8B Final Grades_240109E-T1AE,13752,C
EHSS-8B Final Grades_240109E-T1AE,13797,C
EHSS-8B Final Grades_240109E-T1AE,13846,C
EHSS-8B Final Grades_240109E-T1AE,14209,D
EHSS-8B Final Grades_240109E-T1AE,14285,C
EHSS-8B Final Grades_240109E-T1AE,14295,D
EHSS-8B Final Grades_240109E-T1AE,14479,C
EHSS-8B Final Grades_240109E-T1AE,14548,C
EHSS-8B Final Grades_240109E-T1AE,14555,C
EHSS-8B Final Grades_240109E-T1AE,14601,C
EHSS-8B Final Grades_240109E-T1AE,15059,C
EHSS-8B Final Grades_240109E-T1AE,15087,C
EHSS-8B Final Grades_240109E-T1AE,15096,B
EHSS-8B Final Grades_240109E-T1AE,15147,C
EHSS-8B Final Grades_240109E-T1AE,15532,B
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,11840,D
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13233,F
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13683,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13719,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13722,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13750,D
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13751,D
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13752,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13797,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,13846,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14209,D
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14285,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14295,D
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14479,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14548,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14555,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,14601,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,15059,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,15087,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,15096,B
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,15147,C
EHSS-8B Final Grades - 9 Jan 2024_240109E-T1AE,15532,B
