filename,student_id,grade
GESL-PB2 final 28-06-21_2021T2T2E,12967,C
GESL-PB2 final 28-06-21_2021T2T2E,13074,A
GESL-PB2 final 28-06-21_2021T2T2E,13271,C
GESL-PB2 final 28-06-21_2021T2T2E,13282,A
GESL-PB2 final 28-06-21_2021T2T2E,13316,A
GESL-PB2 final 28-06-21_2021T2T2E,13319,A
GESL-PB2 final 28-06-21_2021T2T2E,13321,A
GESL-PB2 final 28-06-21_2021T2T2E,13340,B
GESL-PB2 final 28-06-21_2021T2T2E,13359,B
GESL-PB2 final 28-06-21_2021T2T2E,13361,B
GESL-PB2 final 28-06-21_2021T2T2E,13366,C
GESL-PB2 final 28-06-21_2021T2T2E,13379,B
GESL-PB2 final 28-06-21_2021T2T2E,13417,A
GESL-PB2 final 28-06-21_2021T2T2E,13525,B
GESL-PB2 final 28-06-21_2021T2T2E,13537,A
GESL-PB2 final 28-06-21_2021T2T2E,13550,B
GESL-PB2 final 28-06-21_2021T2T2E,13551,A
