filename,student_id,grade
IEAP-PRE Final Grades_2023T1ET1E,13323,B
IEAP-PRE Final Grades_2023T1ET1E,14251,F
IEAP-PRE Final Grades_2023T1ET1E,14504,B
IEAP-PRE Final Grades_2023T1ET1E,15548,A
IEAP-PRE Final Grades_2023T1ET1E,15703,A
IEAP-PRE Final Grades_2023T1ET1E,15756,B
IEAP-PRE Final Grades_2023T1ET1E,15775,B
IEAP-PRE Final Grades_2023T1ET1E,15783,F
IEAP-PRE Final Grades_2023T1ET1E,15787,B
IEAP-PRE Final Grades_2023T1ET1E,15799,F
IEAP-PRE Final Grades_2023T1ET1E,15800,C
IEAP-PRE Final Grades_2023T1ET1E,15801,D
IEAP-PRE Final Grades_2023T1ET1E,15802,F
IEAP-PRE Final Grades_2023T1ET1E,15804,A
IEAP-PRE Final Grades_2023T1ET1E,15808,B
IEAP-PRE Final Grades_2023T1ET1E,15809,F
IEAP-PRE Final Grades_2023T1ET1E,15812,B
IEAP-PRE Final Grades_2023T1ET1E,15819,C
IEAP-PRE Final Grades_2023T1ET1E,15821,B
IEAP-PRE Final Grades_2023T1ET1E,15823,F
IEAP-PRE Final Grades_2023T1ET1E,15828,D
IEAP-PRE Final Grades_2023T1ET1E,15836,C
IEAP-PRE Final Grades_2023T1ET1E,15844,C
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,13323,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,14251,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,14504,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15548,A
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15703,A
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15756,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15775,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15783,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15787,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15799,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15800,C
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15801,D
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15802,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15804,A
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15808,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15809,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15812,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15819,C
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15821,B
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15823,F
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15828,D
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15836,C
IEAP-PRE Final Grades - 17 July 2023_2023T1ET1E,15844,C
