filename,student_id,grade
EHSS-7B Final Grades_2023T1ET1E,12321,C
EHSS-7B Final Grades_2023T1ET1E,13148,C
EHSS-7B Final Grades_2023T1ET1E,13624,D
EHSS-7B Final Grades_2023T1ET1E,13795,C
EHSS-7B Final Grades_2023T1ET1E,13829,D
EHSS-7B Final Grades_2023T1ET1E,13835,B
EHSS-7B Final Grades_2023T1ET1E,13841,C
EHSS-7B Final Grades_2023T1ET1E,14143,B
EHSS-7B Final Grades_2023T1ET1E,14188,C
EHSS-7B Final Grades_2023T1ET1E,14304,B
EHSS-7B Final Grades_2023T1ET1E,14490,C
EHSS-7B Final Grades_2023T1ET1E,14510,C
EHSS-7B Final Grades_2023T1ET1E,14688,C
EHSS-7B Final Grades_2023T1ET1E,14752,B
EHSS-7B Final Grades_2023T1ET1E,15570,A
EHSS-7B Final Grades_2023T1ET1E,15691,B
EHSS-7B Final Grades_2023T1ET1E,15719,C
EHSS-7B Final Grades_2023T1ET1E,15767,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,12321,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13148,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13624,D
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13795,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13829,D
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13835,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,13841,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14143,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14188,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14304,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14490,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14510,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14688,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,14752,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,15570,A
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,15691,B
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,15719,C
EHSS-7B Final Grades - 17 July 2023_2023T1ET1E,15767,B
