filename,student_id,grade
GESL-PB2 Grades_2022T4ET4E,14943,A
GESL-PB2 Grades_2022T4ET4E,15066,F
GESL-PB2 Grades_2022T4ET4E,15149,C
GESL-PB2 Grades_2022T4ET4E,15079,F
GESL-PB2 Grades_2022T4ET4E,14938,B
GESL-PB2 Grades_2022T4ET4E,15043,D
GESL-PB2 Grades_2022T4ET4E,15178,B
GESL-PB2 Grades_2022T4ET4E,14854,C
GESL-PB2 Grades_2022T4ET4E,15186,D
GESL-PB2 Grades_2022T4ET4E,14893,B
GESL-PB2 Grades_2022T4ET4E,14869,D
GESL-PB2 Grades_2022T4ET4E,15116,B
GESL-PB2 Grades_2022T4ET4E,15185,C
GESL-PB2 Grades_2022T4ET4E,15210,C
GESL-PB2 Grades_2022T4ET4E,14950,C
GESL-PB2 Grades_2022T4ET4E,15180,C
GESL-PB2 Grades_2022T4ET4E,15267,B
GESL-PB2 Grades_2022T4ET4E,15213,B
GESL-PB2 Grades_2022T4ET4E,15213,F
GESL-PB2 Grades_2022T4ET4E,14891,F
GESL-PB2 Grades_2022T4ET4E,08904,C
GESL-PB2 Grades_2022T4ET4E,15217,C
GESL-PB2 Grades_2022T4ET4E,14871,B
GESL-PB2 Grades_2022T4ET4E,14880,C
GESL-PB2 Grades_2022T4ET4E,15089,C
GESL-PB2 Grades_2022T4ET4E,15226,F
GESL-PB2 Grades_2022T4ET4E,14960,B
GESL-PB2 Grades_2022T4ET4E,15239,F
GESL-PB2 Grades_2022T4ET4E,15111,C
GESL-PB2 Grades_2022T4ET4E,14997,C
GESL-PB2 Grades_2022T4ET4E,15076,C
GESL-PB2 Grades_2022T4ET4E,15173,D
GESL-PB2 Grades_2022T4ET4E,15124,C
GESL-PB2 Grades_2022T4ET4E,15172,A
GESL-PB2 Grades_2022T4ET4E,14908,C
GESL-PB2 Grades_2022T4ET4E,15100,C
GESL-PB2 Grades_2022T4ET4E,15094,A
GESL-PB2 Grades_2022T4ET4E,15086,C
GESL-PB2 Grades_2022T4ET4E,15016,D
GESL-PB2 Grades_2022T4ET4E,14987,B
GESL-PB2 Grades_2022T4ET4E,15131,A
GESL-PB2 Grades_2022T4ET4E,15084,C
GESL-PB2 Grades_2022T4ET4E,15129,C
GESL-PB2 Grades_2022T4ET4E,14933,C
GESL-PB2 Grades_2022T4ET4E,14864,F
GESL-PB2 Grades_2022T4ET4E,15003,C
GESL-PB2 Grades_2022T4ET4E,15014,C
GESL-PB2 Grades_2022T4ET4E,15103,B
GESL-PB2 Grades_2022T4ET4E,15165,F
GESL-PB2 Grades_2022T4ET4E,15121,C
GESL-PB2 Grades_2022T4ET4E,14906,B
GESL-PB2 Grades_2022T4ET4E,14907,C
GESL-PB2 Grades_2022T4ET4E,15208,C
GESL-PB2 Grades_2022T4ET4E,15118,A
GESL-PB2 Grades_2022T4ET4E,15047,B
GESL-PB2 Grades_2022T4ET4E,15008,D
GESL-PB2 Grades_2022T4ET4E,15069,C
GESL-PB2 Grades_2022T4ET4E,15253,C
GESL-PB2 Grades_2022T4ET4E,15130,C
GESL-PB2 Grades_2022T4ET4E,15137,C
GESL-PB2 Grades_2022T4ET4E,14578,C
GESL-PB2 Grades_2022T4ET4E,15191,C
GESL-PB2 Grades_2022T4ET4E,15042,B
GESL-PB2 Grades_2022T4ET4E,14901,C
GESL-PB2 Grades_2022T4ET4E,15045,C
GESL-PB2 Grades_2022T4ET4E,14863,C
GESL-PB2 Grades_2022T4ET4E,10764,B
GESL-PB2 Grades_2022T4ET4E,15051,B
GESL-PB2 Grades_2022T4ET4E,15105,C
GESL-PB2 Grades_2022T4ET4E,15151,B
GESL-PB2 Grades_2022T4ET4E,14682,D
GESL-PB2 Grades_2022T4ET4E,14868,C
GESL-PB2 Grades_2022T4ET4E,15064,B
GESL-PB2 Grades_2022T4ET4E,15146,C
GESL-PB2 Grades_2022T4ET4E,15139,B
GESL-PB2 Grades_2022T4ET4E,15171,D
GESL-PB2 Grades_2022T4ET4E,14870,C
GESL-PB2 Grades_2022T4ET4E,15272,C
GESL-PB2 Grades_2022T4ET4E,15158,C
GESL-PB2 Grades_2022T4ET4E,12868,A
GESL-PB2 Grades_2022T4ET4E,15070,A
GESL-PB2 Grades_2022T4ET4E,15221,F
GESL-PB2 Grades_2022T4ET4E,15214,C
GESL-PB2 Grades_2022T4ET4E,14942,B
GESL-PB2 Grades_2022T4ET4E,15046,C
GESL-PB2 Grades_2022T4ET4E,15015,F
GESL-PB2 Grades_2022T4ET4E,14663,D
GESL-PB2 Grades_2022T4ET4E,15120,D
GESL-PB2 Grades_2022T4ET4E,15138,D
GESL-PB2 Grades_2022T4ET4E,15114,D
GESL-PB2 Grades_2022T4ET4E,15160,C
GESL-PB2 Grades_2022T4ET4E,14900,D
GESL-PB2 Grades_2022T4ET4E,14988,F
GESL-PB2 Grades_2022T4ET4E,15052,A
GESL-PB2 Grades_2022T4ET4E,15174,F
GESL-PB2 Grades_2022T4ET4E,06029,F
GESL-PB2 Grades_2022T4ET4E,15140,D
GESL-PB2 Grades_2022T4ET4E,15081,B
GESL-PB2 Grades_2022T4ET4E,14867,C
GESL-PB2 Grades_2022T4ET4E,15192,A
