filename,student_id,grade
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,13815,F
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,13822,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,13893,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,13901,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14213,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14230,D
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14259,D
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14293,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14440,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14443,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14691,B
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,14939,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15182,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15216,B
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15587,F
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15738,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15928,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,15958,B
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16107,D
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16147,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16186,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16271,B
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16332,C
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16411,B
EHSS-7A Final Grades - 9 Jan 2024_240109E-T1AE,16444,B
EHSS-7A Final Grades_240109E-T1AE,13815,F
EHSS-7A Final Grades_240109E-T1AE,13822,C
EHSS-7A Final Grades_240109E-T1AE,13893,C
EHSS-7A Final Grades_240109E-T1AE,13901,C
EHSS-7A Final Grades_240109E-T1AE,14213,C
EHSS-7A Final Grades_240109E-T1AE,14230,D
EHSS-7A Final Grades_240109E-T1AE,14259,D
EHSS-7A Final Grades_240109E-T1AE,14293,C
EHSS-7A Final Grades_240109E-T1AE,14440,C
EHSS-7A Final Grades_240109E-T1AE,14443,C
EHSS-7A Final Grades_240109E-T1AE,14691,B
EHSS-7A Final Grades_240109E-T1AE,14939,C
EHSS-7A Final Grades_240109E-T1AE,15182,C
EHSS-7A Final Grades_240109E-T1AE,15216,B
EHSS-7A Final Grades_240109E-T1AE,15587,F
EHSS-7A Final Grades_240109E-T1AE,15738,C
EHSS-7A Final Grades_240109E-T1AE,15928,C
EHSS-7A Final Grades_240109E-T1AE,15958,B
EHSS-7A Final Grades_240109E-T1AE,16107,D
EHSS-7A Final Grades_240109E-T1AE,16147,C
EHSS-7A Final Grades_240109E-T1AE,16186,C
EHSS-7A Final Grades_240109E-T1AE,16271,B
EHSS-7A Final Grades_240109E-T1AE,16332,C
EHSS-7A Final Grades_240109E-T1AE,16411,B
EHSS-7A Final Grades_240109E-T1AE,16444,B
